参考地名,经度(lon),纬度(lat),年份,月份,NDVI,土壤湿度,气温,蒸散量,降水量,最低气温,最高气温,SPI,STI
延安,109.625,36.625,2003,4,0.152,17.61,10.42,29.74,24.04,1.88,22.05,0.277134536,-0.160992845
延安,109.625,36.625,2003,5,0.262,17.76,16.86,58.44,48.46,8.7,23.43,0.615371911,0.45462936
延安,109.625,36.625,2003,6,0.294,19.58,21.22,91.64,84.02,15.08,25.97,0.193071732,0.116376622
延安,109.625,36.625,2003,7,0.404,21.19,22.67,94.72,98.64,15.78,27.93,0.158554392,-0.515503249
延安,109.625,36.625,2003,8,0.443,20.25,20.27,67.45,140.8,13.62,25.96,1.468371391,-0.967329507
延安,109.625,36.625,2003,9,0.443,26.91,17.37,73.38,159.86,7.28,23.6,0.75410984,1.013432289
延安,109.625,36.625,2003,10,0.349,27.28,9.23,48.47,80.17,2.63,14.52,0.975881358,-0.327364767
延安,109.625,36.625,2003,11,0.195,24.35,1.19,21.46,29.06,-6.86,13.39,1.328599145,-0.085618974
延安,109.625,36.625,2003,12,0.152,21.41,-4.88,18.25,5.49,-10.43,0.21,-0.220348548,0.20547541
延安,109.625,36.625,2004,1,0.14,14.23,-6.02,5.38,4.13,-13.79,-0.83,0.384846544,0.103771719
延安,109.625,36.625,2004,2,0.136,12.23,-0.17,5.58,11.89,-10.37,8.65,-0.072176592,1.012740278
延安,109.625,36.625,2004,3,0.136,13.54,4.98,11.48,4.78,-6.47,14.67,-0.780207395,0.792983399
延安,109.625,36.625,2004,4,0.176,13.37,14.89,25.91,6.77,5.71,23.48,-1.461518101,2.297803378
延安,109.625,36.625,2004,5,0.262,16.2,17.01,75.11,27.13,3.54,23.71,-0.532981987,0.737665009
延安,109.625,36.625,2004,6,0.313,17.17,20.87,77.19,49.54,11.97,27.5,0.01403738,-0.283046947
延安,109.625,36.625,2004,7,0.439,19.94,22.76,84.98,101.89,16.58,27.24,-0.037666342,-0.589173585
延安,109.625,36.625,2004,8,0.53,22.42,20.97,76.44,108.95,15.02,25.6,-0.035814373,-0.483041116
延安,109.625,36.625,2004,9,0.494,20.62,16.16,57.82,58.86,5.78,22.94,-0.084822722,0.087072407
延安,109.625,36.625,2004,10,0.321,20.52,8.66,30.18,22.53,2.0,15.64,-0.510640163,-0.647107045
延安,109.625,36.625,2004,11,0.195,18.64,1.99,15.58,11.71,-10.35,11.94,-0.495065554,0.115790924
延安,109.625,36.625,2004,12,0.191,14.54,-3.85,5.74,3.93,-18.75,3.79,1.69833614,0.734489588
延安,109.625,36.625,2005,1,0.14,12.83,-8.17,4.3,4.33,-14.04,-2.23,0.053697065,-0.598376051
延安,109.625,36.625,2005,2,0.14,11.92,-4.64,4.57,6.6,-16.73,3.41,-0.281914778,-0.488221986
延安,109.625,36.625,2005,3,0.14,11.92,3.89,6.49,5.81,-8.37,12.55,-0.913275651,0.057589449
延安,109.625,36.625,2005,4,0.156,13.39,13.77,24.16,12.6,3.39,23.37,-0.210312097,1.528729368
延安,109.625,36.625,2005,5,0.329,14.5,17.43,55.82,52.43,10.39,21.59,0.165269893,1.01421759
延安,109.625,36.625,2005,6,0.317,17.53,25.05,85.3,58.92,16.2,31.1,-0.778138806,2.399452869
延安,109.625,36.625,2005,7,0.372,19.93,25.63,91.72,97.97,17.98,29.69,-0.067114719,1.006074679
延安,109.625,36.625,2005,8,0.506,19.5,22.7,78.91,85.31,18.23,28.22,-1.50172134,0.188583819
延安,109.625,36.625,2005,9,0.4,19.21,18.89,54.58,90.35,12.55,24.29,0.430652287,2.061945102
延安,109.625,36.625,2005,10,0.365,21.97,10.55,32.38,41.57,4.52,14.37,0.176035954,-0.390088623
延安,109.625,36.625,2005,11,0.215,17.76,5.21,13.25,3.04,-0.18,12.43,-0.954549072,1.047535184
延安,109.625,36.625,2005,12,0.16,13.67,-5.91,3.43,1.99,-11.97,-0.69,-0.513808481,-0.817680244
延安,109.625,36.625,2006,1,0.128,12.32,-5.4,3.57,7.16,-12.44,-1.94,1.37788996,0.504903512
延安,109.625,36.625,2006,2,0.144,13.24,-1.27,8.15,21.24,-8.01,6.18,0.549371359,0.57241872
延安,109.625,36.625,2006,3,0.128,15.26,6.49,17.74,5.67,-6.23,16.07,-2.153569881,0.761429585
延安,109.625,36.625,2006,4,0.164,13.98,14.03,26.44,18.56,0.97,26.42,-1.360672273,1.406078158
延安,109.625,36.625,2006,5,0.258,18.17,18.71,75.54,60.3,8.19,24.76,1.091883246,0.831828096
延安,109.625,36.625,2006,6,0.333,16.28,23.92,74.63,39.39,16.77,30.01,-0.103957055,1.191369809
延安,109.625,36.625,2006,7,0.443,19.29,26.0,87.44,108.26,19.65,30.06,-0.603475463,1.287185874
延安,109.625,36.625,2006,8,0.518,18.07,23.87,69.1,80.94,17.71,28.27,0.708209385,0.727098111
延安,109.625,36.625,2006,9,0.502,20.96,17.23,58.92,71.79,12.31,23.37,0.423289169,-0.837517516
延安,109.625,36.625,2006,10,0.329,17.91,14.76,28.53,11.18,9.93,18.44,-1.91323475,2.446340836
延安,109.625,36.625,2006,11,0.215,14.57,5.22,9.05,12.32,-2.31,12.7,-0.104942714,1.040106503
延安,109.625,36.625,2006,12,0.168,15.89,-2.94,5.04,2.06,-6.16,0.71,-0.044163642,0.644473957
延安,109.625,36.625,2007,1,0.144,12.96,-4.66,5.73,4.22,-8.53,-1.48,-1.826591875,0.548452809
延安,109.625,36.625,2007,2,0.148,13.16,2.94,7.08,14.25,-1.99,8.71,0.223509074,1.598616094
延安,109.625,36.625,2007,3,0.156,17.63,4.78,16.97,38.95,-10.18,16.15,1.2099346,0.261175237
延安,109.625,36.625,2007,4,0.18,13.22,12.61,19.26,6.58,1.19,21.31,-2.156240887,0.17018491
延安,109.625,36.625,2007,5,0.282,13.76,21.12,56.46,21.22,13.69,25.36,-0.735426334,2.341501864
延安,109.625,36.625,2007,6,0.376,15.96,23.81,60.17,59.94,16.03,29.13,0.284263637,0.470608398
延安,109.625,36.625,2007,7,0.439,20.58,24.85,78.13,135.08,19.45,29.02,0.057620539,-0.592525965
延安,109.625,36.625,2007,8,0.491,18.34,25.14,91.53,70.49,21.11,28.82,-0.827920636,1.465770762
延安,109.625,36.625,2007,9,0.483,20.87,18.1,61.46,71.69,9.16,22.96,0.404388309,-0.402523113
延安,109.625,36.625,2007,10,0.372,19.48,10.48,24.74,35.93,3.52,18.58,1.514033374,-0.824548071
延安,109.625,36.625,2007,11,0.207,16.63,5.12,11.41,2.07,-1.09,10.72,-1.667901648,0.98705455
延安,109.625,36.625,2007,12,0.168,14.95,-2.08,6.09,7.29,-9.35,1.48,0.706371095,0.64047662
延安,109.625,36.625,2008,1,0.14,12.9,-8.13,8.61,21.62,-15.45,1.22,1.58014447,-1.240943731
延安,109.625,36.625,2008,2,0.144,13.56,-7.41,14.02,4.57,-15.12,5.64,-1.05819643,-1.078878795
延安,109.625,36.625,2008,3,0.156,14.68,8.02,12.43,9.85,0.53,14.56,0.784738101,1.07936792
延安,109.625,36.625,2008,4,0.199,16.71,13.77,28.75,25.54,6.21,20.89,0.418848197,0.412899434
延安,109.625,36.625,2008,5,0.309,15.09,19.74,56.14,25.78,12.26,25.8,-1.732053049,0.962655316
延安,109.625,36.625,2008,6,0.424,17.38,22.85,71.85,80.57,13.94,28.18,0.98508166,-0.811382393
延安,109.625,36.625,2008,7,0.502,17.07,25.37,84.68,59.08,18.3,28.68,-1.43585532,-0.230668245
延安,109.625,36.625,2008,8,0.518,16.67,23.52,70.22,100.18,16.43,27.94,-0.769373506,-0.296935383
延安,109.625,36.625,2008,9,0.518,20.74,18.31,58.43,73.51,7.83,24.43,0.968923864,-0.059492812
延安,109.625,36.625,2008,10,0.341,18.84,12.36,29.29,23.22,5.16,18.6,-0.781584261,0.438732407
延安,109.625,36.625,2008,11,0.215,15.15,4.48,8.14,4.12,-2.15,10.95,-0.994243736,0.626275973
延安,109.625,36.625,2008,12,0.164,12.58,-3.08,3.17,1.61,-15.89,4.85,-1.43165508,0.392731986
延安,109.625,36.625,2009,1,0.14,11.27,-4.48,2.18,2.08,-14.87,2.42,-2.356069348,0.211090766
延安,109.625,36.625,2009,2,0.156,13.29,2.86,6.71,20.67,-2.11,6.48,-0.104345546,1.406179461
延安,109.625,36.625,2009,3,0.148,15.95,6.86,15.87,11.15,-1.73,16.73,-0.1406351,0.703088994
延安,109.625,36.625,2009,4,0.18,12.51,14.39,17.13,17.84,3.13,20.79,-1.662747164,1.277746206
延安,109.625,36.625,2009,5,0.313,17.46,17.81,61.02,62.95,12.77,22.45,0.589217292,-0.004971013
延安,109.625,36.625,2009,6,0.384,14.64,24.84,64.22,23.17,21.27,29.14,-1.814567851,1.868395572
延安,109.625,36.625,2009,7,0.447,17.84,25.41,81.25,106.82,19.24,28.61,-0.316733286,0.520010783
延安,109.625,36.625,2009,8,0.565,21.14,23.01,86.69,145.76,14.65,27.79,0.35326866,-1.199008137
延安,109.625,36.625,2009,9,0.538,20.49,18.42,59.08,53.92,12.99,21.0,-0.388758105,0.320276054
延安,109.625,36.625,2009,10,0.372,16.55,14.16,27.57,14.68,8.65,20.04,-0.997784605,1.595236263
延安,109.625,36.625,2009,11,0.203,23.33,-0.19,18.25,43.91,-10.91,13.82,1.067752214,-2.01921226
延安,109.625,36.625,2009,12,0.168,24.66,-3.94,21.64,4.8,-10.17,0.01,-0.070983336,-0.054413968
延安,109.625,36.625,2010,1,0.14,14.91,-3.04,5.55,0.71,-9.44,1.63,-1.995457251,1.069604504
延安,109.625,36.625,2010,2,0.14,15.54,-1.32,9.67,13.02,-12.95,9.06,1.075027827,0.540315397
延安,109.625,36.625,2010,3,0.152,17.11,5.09,19.06,19.98,-7.82,16.53,-0.420569573,0.063218095
延安,109.625,36.625,2010,4,0.172,16.67,10.2,26.81,23.45,0.4,17.17,0.784502612,-1.559060863
延安,109.625,36.625,2010,5,0.424,17.8,18.45,64.85,47.91,12.11,25.1,-0.603373282,0.471072991
延安,109.625,36.625,2010,6,0.463,15.85,23.67,73.47,47.82,14.81,28.92,-0.510601945,0.799460238
延安,109.625,36.625,2010,7,0.475,16.57,26.18,76.45,91.15,20.43,30.7,-0.108858307,1.141960686
延安,109.625,36.625,2010,8,0.534,22.72,23.41,105.36,161.61,19.21,29.18,0.89940266,-0.41749508
延安,109.625,36.625,2010,9,0.506,21.57,19.01,69.72,83.02,11.61,25.34,-0.786352967,1.205271813
延安,109.625,36.625,2010,10,0.376,20.37,11.89,36.73,29.75,2.51,18.07,-0.967858087,0.372438741
延安,109.625,36.625,2010,11,0.203,16.7,4.38,11.76,0.42,-0.37,8.73,-2.31348171,0.974247237
延安,109.625,36.625,2010,12,0.164,12.82,-3.12,3.83,1.36,-12.53,4.76,-1.374006314,0.746270393
延安,109.625,36.625,2011,1,0.148,11.19,-11.02,4.15,8.1,-17.7,-5.43,-0.033657118,-2.611655428
延安,109.625,36.625,2011,2,0.168,13.19,-0.71,7.2,15.92,-7.98,6.37,1.161568463,0.674074655
延安,109.625,36.625,2011,3,0.164,16.25,2.35,14.19,10.72,-8.12,14.52,-1.526235684,-0.890433611
延安,109.625,36.625,2011,4,0.168,13.33,13.04,21.01,12.98,5.93,20.67,-1.001292124,0.780436379
延安,109.625,36.625,2011,5,0.27,18.4,18.26,72.15,55.47,11.69,25.12,0.675490227,-0.313426786
延安,109.625,36.625,2011,6,0.38,16.3,24.39,75.62,46.57,20.44,28.15,-1.46685971,1.194266394
延安,109.625,36.625,2011,7,0.487,17.51,25.36,92.11,104.51,20.6,28.43,0.12975442,-0.462690941
延安,109.625,36.625,2011,8,0.542,18.86,23.52,86.43,74.85,16.13,29.45,-0.376024731,-0.534755702
延安,109.625,36.625,2011,9,0.51,21.97,16.94,65.14,132.63,7.5,25.69,0.31515449,-1.110183411
延安,109.625,36.625,2011,10,0.38,19.6,12.29,34.32,28.3,5.41,17.15,0.469632955,0.756499244
延安,109.625,36.625,2011,11,0.246,20.88,5.7,14.64,58.0,-2.44,11.04,1.62106849,1.415779588
延安,109.625,36.625,2011,12,0.183,25.7,-3.94,23.44,10.55,-7.69,0.36,-0.378069162,0.325219365
延安,109.625,36.625,2012,1,0.148,18.16,-6.92,11.55,12.54,-15.13,-1.8,-0.132205794,-0.290987077
延安,109.625,36.625,2012,2,0.156,14.64,-3.19,5.88,1.53,-10.82,3.0,-1.447600432,-0.563038018
延安,109.625,36.625,2012,3,0.156,14.84,5.38,14.13,18.69,-0.73,11.88,0.21166802,-0.158430388
延安,109.625,36.625,2012,4,0.203,18.11,14.89,41.16,29.37,8.16,20.86,0.446598619,1.007634395
延安,109.625,36.625,2012,5,0.365,18.05,19.99,78.57,50.9,13.17,23.74,0.22857283,0.502911348
延安,109.625,36.625,2012,6,0.451,18.08,23.74,91.67,75.35,18.65,28.2,-0.103957055,0.011610006
延安,109.625,36.625,2012,7,0.589,19.78,25.74,97.77,134.99,21.01,29.27,0.032356612,0.041983735
延安,109.625,36.625,2012,8,0.605,19.43,24.05,99.97,92.16,19.76,27.7,0.725476433,-0.307754053
延安,109.625,36.625,2012,9,0.542,20.99,16.98,67.82,66.16,10.95,20.82,-0.069922743,-1.273249563
延安,109.625,36.625,2012,10,0.329,16.59,12.62,23.94,10.82,6.55,18.03,-1.384022325,0.218574148
延安,109.625,36.625,2012,11,0.215,16.02,1.8,11.08,18.69,-3.96,10.06,0.389842179,-0.583187503
延安,109.625,36.625,2012,12,0.18,15.05,-5.73,10.37,11.3,-16.21,0.92,-0.346983854,-0.102498111
延安,109.625,36.625,2013,1,0.164,13.06,-4.15,5.94,2.19,-14.84,3.5,-0.354118118,0.79511111
延安,109.625,36.625,2013,2,0.156,12.98,0.79,7.19,10.36,-5.38,9.48,-0.117895236,0.830254217
延安,109.625,36.625,2013,3,0.156,11.33,10.22,5.71,0.41,-0.76,17.55,-2.164872484,1.80914117
延安,109.625,36.625,2013,4,0.187,12.75,13.53,19.04,19.81,1.61,22.4,-0.437827294,0.294491769
延安,109.625,36.625,2013,5,0.309,16.76,20.73,65.86,72.99,16.03,27.79,0.433564068,1.059508188
延安,109.625,36.625,2013,6,0.431,17.52,24.73,85.5,58.92,17.82,29.03,-0.191612043,1.234788906
延安,109.625,36.625,2013,7,0.561,25.9,24.23,116.22,267.58,19.37,28.73,3.119291552,-1.036221929
延安,109.625,36.625,2013,8,0.565,22.18,25.49,129.86,72.66,18.61,29.23,-1.935577904,1.065550741
延安,109.625,36.625,2013,9,0.514,19.17,19.36,69.9,73.28,12.47,24.67,-0.235164618,0.493903036
延安,109.625,36.625,2013,10,0.424,19.67,13.7,38.3,31.92,7.08,21.27,-0.857951884,1.153037755
延安,109.625,36.625,2013,11,0.294,19.12,3.94,17.23,18.36,-3.8,10.69,-0.336922854,0.380694107
延安,109.625,36.625,2013,12,0.187,16.36,-2.89,5.93,0.0,-9.45,2.74,-1.825656861,0.320154637
延安,109.625,36.625,2014,1,0.168,13.21,-2.18,3.46,4.29,-7.19,6.21,-0.605928744,1.701374313
延安,109.625,36.625,2014,2,0.156,16.0,-3.47,13.07,26.03,-13.8,6.32,1.664391093,-0.446448974
延安,109.625,36.625,2014,3,0.172,18.32,8.27,20.6,13.11,0.9,16.81,0.01198152,1.120877905
延安,109.625,36.625,2014,4,0.294,19.49,14.48,39.1,54.13,8.26,20.01,1.249212834,0.428622269
延安,109.625,36.625,2014,5,0.408,15.72,19.12,66.29,11.31,11.04,27.15,0.31202241,-0.179093474
延安,109.625,36.625,2014,6,0.479,15.73,24.22,74.19,61.97,20.18,27.68,0.060486681,-0.033967559
延安,109.625,36.625,2014,7,0.557,17.02,26.02,85.9,63.36,18.17,29.57,-0.599023797,-0.290772369
延安,109.625,36.625,2014,8,0.585,18.41,22.86,73.25,105.63,16.88,29.49,-1.102089966,-1.566380919
延安,109.625,36.625,2014,9,0.542,23.97,18.34,67.01,164.49,12.94,22.69,1.343853842,0.336357148
延安,109.625,36.625,2014,10,0.408,21.39,14.14,41.23,23.62,7.29,18.18,-0.7934771,1.707443346
延安,109.625,36.625,2014,11,0.235,18.69,4.72,15.48,12.64,-4.05,9.64,0.409285309,0.581151591
延安,109.625,36.625,2014,12,0.195,16.47,-4.13,9.21,4.13,-8.32,0.54,-0.367621898,-0.082264124
延安,109.625,36.625,2015,1,0.176,13.89,-2.66,8.43,19.69,-8.44,1.14,0.771659337,1.378956814
延安,109.625,36.625,2015,2,0.172,15.72,-0.02,10.65,2.95,-6.14,5.49,0.165746175,0.645075555
延安,109.625,36.625,2015,3,0.168,16.25,7.44,14.59,15.72,-2.75,15.34,-0.076865739,0.857170781
延安,109.625,36.625,2015,4,0.223,19.34,13.54,40.29,40.06,4.5,21.49,0.922871149,0.408136941
延安,109.625,36.625,2015,5,0.384,18.45,19.67,77.32,38.7,12.01,25.76,-0.665283334,0.301458472
延安,109.625,36.625,2015,6,0.479,16.56,22.93,76.1,47.21,18.47,26.74,-0.836274535,-0.609410508
延安,109.625,36.625,2015,7,0.51,15.25,26.27,79.76,50.96,22.67,30.52,-2.801886746,0.898919552
延安,109.625,36.625,2015,8,0.518,16.07,24.62,68.82,67.34,20.41,29.36,-1.110382679,-0.189955492
延安,109.625,36.625,2015,9,0.534,17.45,18.8,41.78,78.14,11.96,23.68,0.158948135,0.51043567
延安,109.625,36.625,2015,10,0.388,19.18,12.11,29.15,57.35,3.89,17.29,0.384826429,0.084418805
延安,109.625,36.625,2015,11,0.243,22.85,5.33,16.43,48.35,-4.73,10.25,1.62106849,1.122627292
延安,109.625,36.625,2015,12,0.195,19.84,-2.05,9.1,7.95,-8.64,3.28,0.649768641,0.877321125
延安,109.625,36.625,2016,1,0.168,15.53,-5.36,11.14,10.23,-14.87,1.49,-0.362801037,-0.456103599
延安,109.625,36.625,2016,2,0.156,14.44,-1.76,12.98,17.2,-10.98,5.08,-0.239659684,0.077310711
延安,109.625,36.625,2016,3,0.164,16.58,7.03,15.05,10.41,-3.76,16.97,-0.045257996,0.719667615
延安,109.625,36.625,2016,4,0.317,18.98,15.9,37.7,32.35,9.15,23.5,-0.733215623,1.582658143
延安,109.625,36.625,2016,5,0.42,17.97,17.53,64.62,45.19,9.83,23.65,-0.050792523,-0.979009147
延安,109.625,36.625,2016,6,0.487,19.62,23.9,98.27,95.63,15.32,29.23,0.166308147,-0.105951623
延安,109.625,36.625,2016,7,0.577,23.19,25.44,121.43,178.31,20.51,29.25,0.761005721,0.186206583
延安,109.625,36.625,2016,8,0.601,22.43,25.52,109.07,104.43,19.61,28.72,-0.817873099,1.389704508
延安,109.625,36.625,2016,9,0.561,19.78,19.7,63.78,35.81,14.88,25.66,-1.501537952,0.748041407
延安,109.625,36.625,2016,10,0.467,22.43,12.37,36.5,74.51,2.28,21.73,1.110339451,0.652325623
延安,109.625,36.625,2016,11,0.282,20.37,5.26,21.69,16.75,-6.06,12.7,-0.458150744,0.819720961
延安,109.625,36.625,2016,12,0.199,18.85,0.35,8.87,2.85,-4.88,5.64,0.898838811,1.544714591
延安,109.625,36.625,2017,1,0.191,14.66,-1.92,3.92,2.08,-7.43,1.85,-0.297033628,1.381587644
延安,109.625,36.625,2017,2,0.187,18.91,0.48,20.3,25.8,-6.3,7.27,0.678268026,0.782117968
延安,109.625,36.625,2017,3,0.191,18.31,5.19,18.25,20.27,-1.29,12.45,-0.055047192,-0.146729942
延安,109.625,36.625,2017,4,0.239,18.65,14.21,36.09,33.8,6.9,20.68,0.135353375,0.622549284
延安,109.625,36.625,2017,5,0.408,19.14,20.32,79.8,57.44,11.63,27.23,-0.304206776,1.159346098
延安,109.625,36.625,2017,6,0.498,19.67,23.92,89.5,69.36,13.21,27.44,0.215932994,0.08661095
延安,109.625,36.625,2017,7,0.518,18.37,27.23,95.61,167.67,16.61,31.55,-0.092962174,2.252729758
延安,109.625,36.625,2017,8,0.636,23.97,21.91,93.23,133.23,12.42,27.53,0.045210739,-0.29963972
延安,109.625,36.625,2017,9,0.581,24.44,18.73,71.45,60.34,15.91,21.19,-2.112675864,1.395464812
延安,109.625,36.625,2017,10,0.435,27.49,10.77,43.28,141.95,3.84,16.18,1.38635953,-0.610398527
延安,109.625,36.625,2017,11,0.266,22.78,4.89,22.3,1.08,-1.44,12.43,-2.465731836,0.54786153
延安,109.625,36.625,2017,12,0.203,17.24,-1.19,6.94,1.54,-6.87,2.85,-1.012621271,0.621302864
延安,109.625,36.625,2018,1,0.16,15.77,-4.65,17.2,30.73,-10.99,0.7,1.328578242,-0.216169066
延安,109.625,36.625,2018,2,0.172,18.41,-0.1,19.26,11.77,-9.15,8.24,-1.181257885,0.068368491
延安,109.625,36.625,2018,3,0.18,19.64,10.71,24.23,15.36,2.23,19.27,-0.453663948,1.854982471
延安,109.625,36.625,2018,4,0.349,22.14,15.36,55.09,62.02,2.79,21.42,0.280647249,1.621033049
延安,109.625,36.625,2018,5,0.447,22.08,18.61,85.53,62.82,11.83,25.0,-0.187414191,0.848971113
延安,109.625,36.625,2018,6,0.546,21.65,22.52,96.75,77.74,12.35,27.08,-0.000204801,0.531402562
延安,109.625,36.625,2018,7,0.628,25.26,23.79,110.33,161.28,18.58,26.48,0.374513224,0.120903398
延安,109.625,36.625,2018,8,0.656,24.53,24.13,115.0,129.26,18.02,27.09,-0.641797689,1.600472723
延安,109.625,36.625,2018,9,0.609,23.73,15.83,70.28,70.96,10.81,21.99,-0.504026632,-1.04019923
延安,109.625,36.625,2018,10,0.388,20.44,11.31,35.32,7.86,6.32,15.94,-1.276227692,-0.598497894
延安,109.625,36.625,2018,11,0.243,19.6,4.75,14.45,12.15,0.13,11.01,-0.462115053,0.391746722
延安,109.625,36.625,2018,12,0.203,17.28,-3.66,9.88,5.66,-11.18,5.04,-0.78003969,-0.543734231
延安,109.625,36.625,2019,1,0.191,14.33,-2.66,8.58,11.31,-8.04,0.87,-0.928974162,0.367219465
延安,109.625,36.625,2019,2,0.183,14.35,0.15,6.63,7.31,-6.17,5.62,0.146563582,0.158846093
延安,109.625,36.625,2019,3,0.191,13.39,7.57,7.15,1.8,2.98,14.22,-1.811606046,0.668656796
延安,109.625,36.625,2019,4,0.227,17.61,15.19,32.56,39.99,7.97,22.4,0.357610316,1.550179179
延安,109.625,36.625,2019,5,0.357,19.01,17.24,67.37,27.67,10.39,25.23,-0.576478335,-0.55499378
延安,109.625,36.625,2019,6,0.479,20.52,22.11,81.95,84.53,15.66,25.81,-0.615994593,0.415338923
延安,109.625,36.625,2019,7,0.534,19.73,24.11,91.88,88.56,15.69,28.75,-1.197097314,1.022088159
延安,109.625,36.625,2019,8,0.546,22.11,22.27,92.72,107.47,18.33,26.11,0.245293389,0.155259576
延安,109.625,36.625,2019,9,0.573,23.91,17.98,74.13,134.55,11.87,23.68,0.309879009,0.583954888
延安,109.625,36.625,2019,10,0.475,24.03,12.15,40.88,56.65,5.94,19.48,0.736662893,0.535281434
延安,109.625,36.625,2019,11,0.27,21.58,5.41,19.1,10.34,-2.54,11.54,0.07315191,0.874696744
延安,109.625,36.625,2019,12,0.207,18.8,-0.99,9.7,1.3,-8.81,3.77,-0.791252252,1.137698906
延安,109.625,36.625,2020,1,0.172,17.08,-3.73,8.98,21.95,-9.9,0.0,1.414598741,1.167673675
延安,109.625,36.625,2020,2,0.195,22.3,1.9,19.21,28.59,-6.64,8.23,0.180027588,1.130456707
延安,109.625,36.625,2020,3,0.187,18.73,8.67,22.97,3.34,1.7,15.65,-1.986286881,1.286399737
延安,109.625,36.625,2020,4,0.231,15.57,13.06,26.15,11.33,4.04,23.05,-0.627142688,0.167012061
延安,109.625,36.625,2020,5,0.392,18.02,19.36,76.58,47.21,15.07,25.94,-0.218095152,1.160814396
延安,109.625,36.625,2020,6,0.53,21.81,22.18,88.92,95.92,14.3,26.85,1.003444613,-0.141708026
延安,109.625,36.625,2020,7,0.64,22.87,23.18,102.92,129.42,16.55,27.9,-1.04027207,-1.20643994
延安,109.625,36.625,2020,8,0.683,28.22,21.71,108.16,242.98,17.05,26.59,1.23976215,-0.492221266
延安,109.625,36.625,2020,9,0.609,23.86,17.6,77.28,32.0,12.04,21.69,-0.927678089,0.312669909
延安,109.625,36.625,2020,10,0.463,22.61,10.91,39.29,28.29,7.34,13.86,-1.870194714,-0.819135859
延安,109.625,36.625,2020,11,0.286,22.53,4.58,21.76,59.69,-6.24,11.28,1.019868222,0.582191905
延安,109.625,36.625,2020,12,0.215,28.27,-5.64,23.25,4.43,-13.51,-0.55,-0.079338429,-0.829211145
延安,109.625,36.625,2021,1,0.187,24.11,-3.26,23.12,5.91,-14.57,1.76,-0.339067365,1.055096661
